,week,rank,total_time_s,date.entered.year,date.entered.month,date.entered.day,date.entered.quarter,date.peaked.year,date.peaked.month,date.peaked.day,date.peaked.quarter,genre_Electronica,genre_Gospel,genre_Jazz,genre_Latin,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Rock
3024,10,55,252,1999,12,11,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3341,11,64,252,1999,12,11,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3658,12,71,252,1999,12,11,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3975,13,85,252,1999,12,11,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
4292,14,85,252,1999,12,11,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
4609,15,92,252,1999,12,11,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
172,1,97,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
489,2,97,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
806,3,97,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
1123,4,90,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
1440,5,83,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
1757,6,78,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
2074,7,74,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
2391,8,69,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
2708,9,60,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
3025,10,56,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
3342,11,54,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
3659,12,50,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
3976,13,49,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
4293,14,55,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
4610,15,52,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
4927,16,51,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
5244,17,51,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
5561,18,62,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
5878,19,63,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
6195,20,83,236,2000,3,25,1,2000,6,17,2,0,0,0,0,0,0,0,0,0
173,1,98,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
490,2,95,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
807,3,95,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
1124,4,87,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
1441,5,86,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
1758,6,79,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
2075,7,62,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
2392,8,60,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
2709,9,58,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
3026,10,57,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
3343,11,52,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
3660,12,55,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
3977,13,49,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
4294,14,57,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
4611,15,62,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
4928,16,65,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
5245,17,87,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
5562,18,89,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
5879,19,99,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
6196,20,100,245,2000,7,1,3,2000,9,23,3,0,0,0,0,0,0,1,0,0
174,1,56,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
491,2,56,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
808,3,49,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
1125,4,59,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
1442,5,67,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
1759,6,60,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
2076,7,64,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
2393,8,73,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
2710,9,81,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
3027,10,90,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
3344,11,93,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
3661,12,89,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
3978,13,98,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
4295,14,94,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
4612,15,99,281,2000,4,22,2,2000,5,6,2,0,0,0,0,0,0,0,0,1
175,1,49,320,2000,5,13,2,2000,5,13,2,0,0,0,0,0,0,0,0,1
492,2,70,320,2000,5,13,2,2000,5,13,2,0,0,0,0,0,0,0,0,1
809,3,84,320,2000,5,13,2,2000,5,13,2,0,0,0,0,0,0,0,0,1
1126,4,89,320,2000,5,13,2,2000,5,13,2,0,0,0,0,0,0,0,0,1
1443,5,93,320,2000,5,13,2,2000,5,13,2,0,0,0,0,0,0,0,0,1
1760,6,91,320,2000,5,13,2,2000,5,13,2,0,0,0,0,0,0,0,0,1
176,1,85,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
493,2,70,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
810,3,65,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
1127,4,62,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
1444,5,55,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
1761,6,50,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
2078,7,50,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
2395,8,56,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
2712,9,61,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
3029,10,61,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
3346,11,72,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
3663,12,84,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
3980,13,81,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
4297,14,86,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
4614,15,86,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
4931,16,94,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
5248,17,97,252,2000,4,15,2,2000,5,20,2,0,0,0,0,0,0,0,0,1
177,1,95,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
494,2,88,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
811,3,88,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
1128,4,82,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
1445,5,82,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
1762,6,77,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
2079,7,72,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
2396,8,67,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
2713,9,65,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
3030,10,65,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
3347,11,65,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
3664,12,60,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
3981,13,60,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
4298,14,53,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
4615,15,51,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
4932,16,50,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
5249,17,57,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
5566,18,77,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
5883,19,83,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
6200,20,89,196,2000,4,29,2,2000,8,12,3,0,0,0,0,0,0,0,0,0
178,1,78,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
495,2,67,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
812,3,57,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
1129,4,57,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
1446,5,51,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
1763,6,51,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
2080,7,51,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
2397,8,57,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
2714,9,55,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
3031,10,70,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
3348,11,69,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
3665,12,77,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
3982,13,88,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
4299,14,93,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
4616,15,100,326,2000,11,4,4,2000,12,2,4,0,0,0,0,0,0,1,0,0
179,1,89,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
496,2,79,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
813,3,79,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
1130,4,72,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
1447,5,69,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
1764,6,64,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
2081,7,61,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
2398,8,57,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
2715,9,55,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
3032,10,55,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
3349,11,52,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
3666,12,51,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
3983,13,53,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
4300,14,60,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
4617,15,81,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
4934,16,84,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
5251,17,93,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
5568,18,91,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
5885,19,94,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
6202,20,100,263,2000,5,13,2,2000,7,29,3,0,0,0,0,0,0,0,0,0
180,1,79,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
497,2,79,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
814,3,66,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
1131,4,54,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
1448,5,54,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
1765,6,54,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
2082,7,54,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
2399,8,51,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
2716,9,61,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
3033,10,79,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
3350,11,96,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
4301,14,64,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
4618,15,74,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
4935,16,73,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
5252,17,79,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
5569,18,82,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
5886,19,96,268,2000,2,19,1,2000,4,8,2,0,0,0,1,0,0,0,0,0
181,1,81,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
498,2,80,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
815,3,73,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
1132,4,73,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
1449,5,67,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
1766,6,64,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
2083,7,60,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
2400,8,59,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
2717,9,53,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
3034,10,51,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
3351,11,55,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
3668,12,66,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
3985,13,84,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
4302,14,90,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
4619,15,96,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
4936,16,100,250,2000,7,15,3,2000,9,16,3,0,0,0,0,0,0,0,0,0
182,1,63,276,2000,2,12,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
499,2,55,276,2000,2,12,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
816,3,52,276,2000,2,12,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1133,4,51,276,2000,2,12,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1450,5,56,276,2000,2,12,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
1767,6,74,276,2000,2,12,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
2084,7,92,276,2000,2,12,1,2000,3,4,1,0,0,0,0,0,0,0,0,1
183,1,82,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
500,2,76,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
817,3,74,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
1134,4,73,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
1451,5,73,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
1768,6,65,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
2085,7,59,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
2402,8,58,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
2719,9,54,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
3036,10,54,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
3353,11,53,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
3670,12,52,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
3987,13,55,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
4304,14,52,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
4621,15,57,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
4938,16,76,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
5255,17,91,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
5572,18,99,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
6206,20,91,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
6523,21,89,253,2000,9,2,3,2000,11,18,4,0,0,0,0,0,0,0,0,0
184,1,74,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
501,2,68,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
818,3,68,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
1135,4,67,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
1452,5,59,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
1769,6,59,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
2086,7,60,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
2403,8,52,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
2720,9,54,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
3037,10,56,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
3354,11,59,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
3671,12,70,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
3988,13,69,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
4305,14,81,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
4622,15,87,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
4939,16,95,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
5256,17,98,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
5573,18,100,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
6207,20,97,234,2000,6,17,2,2000,8,5,3,0,0,0,0,0,0,0,0,1
185,1,70,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
502,2,62,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
819,3,55,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
1136,4,55,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
1453,5,52,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
1770,6,57,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
2087,7,72,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
2404,8,80,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
2721,9,82,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
3038,10,92,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
3355,11,96,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
3672,12,98,260,2000,3,18,1,2000,4,15,2,0,0,0,0,0,1,0,0,0
186,1,85,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
503,2,77,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
820,3,69,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
1137,4,69,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
1454,5,62,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
1771,6,56,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
2088,7,56,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
2405,8,64,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
2722,9,54,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3039,10,53,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3356,11,72,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3673,12,83,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
3990,13,81,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
4307,14,88,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
4624,15,96,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
4941,16,93,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
5258,17,91,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
5575,18,89,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
5892,19,95,236,1999,11,20,4,2000,1,22,1,0,0,0,0,0,0,0,0,1
187,1,83,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
504,2,78,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
821,3,71,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
1138,4,71,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
1455,5,66,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
1772,6,55,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
2089,7,53,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
2406,8,57,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
2723,9,61,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
3040,10,61,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
3357,11,61,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
3674,12,72,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
3991,13,93,230,2000,1,29,1,2000,3,11,1,0,0,0,0,0,0,0,0,0
188,1,82,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
505,2,78,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
822,3,75,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
1139,4,69,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
1456,5,66,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
1773,6,62,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
2090,7,59,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
2407,8,58,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
2724,9,55,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
3041,10,55,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
3358,11,54,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
3675,12,62,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
3992,13,81,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
4309,14,95,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
4626,15,93,219,2000,8,5,3,2000,10,14,4,0,0,0,0,0,0,0,0,0
189,1,72,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
506,2,72,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
823,3,63,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
1140,4,56,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
1457,5,62,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
1774,6,63,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
2091,7,54,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
2408,8,60,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
2725,9,69,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
3042,10,75,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
3359,11,84,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
3676,12,92,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
3993,13,85,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
4310,14,84,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
4627,15,95,257,2000,10,21,4,2000,12,2,4,0,0,0,0,0,0,0,1,0
190,1,83,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
507,2,83,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
824,3,73,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
1141,4,73,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
1458,5,67,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
1775,6,60,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
2092,7,60,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
2409,8,60,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
2726,9,57,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
3043,10,55,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
3360,11,54,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
3677,12,69,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
3994,13,88,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
4311,14,91,251,2000,8,12,3,2000,10,21,4,0,0,0,0,0,0,1,0,0
191,1,84,249,1999,12,4,4,2000,1,8,1,0,0,0,0,0,1,0,0,0
508,2,68,249,1999,12,4,4,2000,1,8,1,0,0,0,0,0,1,0,0,0
825,3,67,249,1999,12,4,4,2000,1,8,1,0,0,0,0,0,1,0,0,0
